student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,hobbies,skills.soft,family.siblings,family.income.father,family.income.mother,tech_skills,skills_soft,device_item_0.type,device_item_0.brand,device_item_0.year,device_item_1.type,device_item_1.brand,device_item_1.year,addr_city,addr_district,addr_postal
658,Kaitlin Cobb,20,Female,51.0,580-419-2810,Coxfort,allen61@hotmail.com,2015-07-06 00:00:00,Other,0.0,inactive,-2.0,average,0.0,1992-04-28 00:24:00,"clear, miss","accept, article",3,705.0,1163.0,"python=2, excel=1, sql=4","accept, article",laptop,HP,2016.0,phone,Xiaomi,2024.0,Unknown,Unknown,Unknown
659,Brittney Chapman,19,Female,60.0,Yoq--,Nicholasbury,ali@gmail..com,2002-09-06 21:07:00,Data Science,0.0,active,15.5,Unknown,0.0,2010-09-18 03:12:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
664,Joel Lam,18,Female,88.0,135-685-6995,Lake Josephbury,sharper@gmail.com,2008-05-13 00:00:00,Python,100.0,inactive,3.46,good,0.0,1984-10-21 00:00:00,"line, can","talk, always",2,1167.0,863.0,"python=3, excel=2, sql=5","talk, always",laptop,Dell,2019.0,phone,Samsung,2018.0,Tashkent,Jordanton district,100711
669,Andrea Thomas,20,Female,51.0,388-509-7753,Kennethland,ali@gmail..com,1982-07-22 00:00:00,Other,80.0,inactive,3.46,excellent,0.0,1994-02-20 00:00:00,"live, arrive","soldier, skin",1,324.0,909.0,"python=5, excel=5, sql=4","soldier, skin",laptop,Lenovo,2022.0,phone,Samsung,2018.0,Unknown,Unknown,Unknown
672,Frank Ward,20,Female,51.0,Yoq--,West Erikamouth,rowevalerie@gmail.com,2006-07-04 04:24:18,Other,0.0,pending,15.5,excellent,0.0,2014-05-16 00:00:00,"rise, instead","miss, operation",2,520.0,1164.0,"python=1, excel=4, sql=5","miss, operation",laptop,HP,2023.0,phone,Samsung,2018.0,Unknown,Unknown,Unknown
677,Christopher Griffin,22,Male,51.0,Yoq--,New Jessicaburgh,danielsbrent@gmail.com,1995-11-27 18:10:00,Data Science,70.0,active,-2.0,excellent,227.0,1979-01-17 00:00:00,"seven, or","since, Mr",2,522.0,1281.0,"python=2, excel=4, sql=2","since, Mr",laptop,HP,2024.0,phone,Samsung,2018.0,Unknown,Unknown,Unknown
681,Jennifer Hanson,18,Male,51.0,Yoq--,Williamsport,ali@gmail..com,2020-09-27 00:00:00,Other,0.0,active,-2.0,average,188.0,1976-04-19 00:09:16,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
683,Joseph Ruiz,21,Unknown,0.0,143-237-6496,Davidfort,stoutpaul@yahoo.com,1993-02-12 13:30:00,Other,91.0,inactive,-2.0,excellent,0.0,2014-05-24 00:00:00,"couple, grow","surface, control",5,995.0,458.0,"python=2, excel=5, sql=2","surface, control",laptop,Lenovo,2020.0,phone,Xiaomi,2022.0,Unknown,Unknown,Unknown
685,Scott Vazquez,20,Female,51.0,140-569-3589,North Rachelville,xkelley@gmail.com,,Data Science,0.0,inactive,3.46,excellent,260.0,2010-02-28 00:00:00,"hospital, address","religious, when",2,1436.0,1024.0,"python=1, excel=4, sql=3","religious, when",laptop,HP,2020.0,phone,Apple,2024.0,Unknown,Unknown,Unknown
686,Christina Small MD,20,Unknown,66.0,474-831-4110,Port Juliaport,andreaburgess@wise.com,1976-03-07 00:00:00,Python,0.0,pending,-2.0,average,0.0,Unknown,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
687,Sarah Brown,20,Unknown,90.0,001-576-0518,Robertsville,ali@gmail..com,2014-05-14 23:46:13,Other,0.0,active,3.46,average,0.0,2008-09-17 20:10:00,"who, player","throw, central",2,1136.0,925.0,"python=4, excel=1, sql=2","throw, central",laptop,HP,2015.0,phone,Samsung,2022.0,Unknown,Unknown,Unknown
688,Samuel Garcia,18,Female,52.0,886-210-0875,Gonzalezfurt,andrew67@hotmail.com,2019-02-14 00:00:00,Data Science,115.0,inactive,15.5,average,0.0,2017-05-26 00:00:00,"rich, road","find, grow",5,269.0,897.0,"python=2, excel=2, sql=3","find, grow",laptop,Dell,2015.0,phone,Xiaomi,2020.0,Unknown,Unknown,Unknown
690,Thomas Hickman,20,Female,51.0,198-607-4748,Yangstad,bgarcia@yahoo.com,1988-10-12 00:00:00,Other,0.0,inactive,15.5,Unknown,275.0,1970-02-03 00:00:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
692,Ryan Johnson,20,Female,0.0,500-825-2784,West Jamesfurt,christycole@hotmail.com,1993-08-21 00:00:00,Other,0.0,inactive,3.46,average,283.0,2025-03-14 19:33:00,"tree, Democrat","who, financial",2,900.0,381.0,"python=1, excel=3, sql=1","who, financial",laptop,Lenovo,2024.0,phone,Samsung,2019.0,Unknown,Unknown,Unknown
693,John Martin,19,Female,95.0,163-236-5294,Thompsonmouth,weaverheather@carlson.org,,Other,0.0,inactive,0.0,excellent,254.0,1982-01-14 00:00:00,"yeah, stay","address, step",0,443.0,881.0,"python=1, excel=4, sql=4","address, step",laptop,HP,2018.0,phone,Apple,2024.0,Unknown,Unknown,Unknown
699,Charles White,20,Female,51.0,170-302-5739,New Antonio,ali@gmail..com,,Data Science,0.0,inactive,-2.0,Unknown,225.0,2019-12-19 00:00:00,"side, resource","race, as",5,1429.0,928.0,"python=5, excel=4, sql=1","race, as",laptop,HP,2024.0,phone,Xiaomi,2019.0,Tashkent,Fisherbury district,100016
705,Blake Schneider,22,Female,50.0,416-205-3111,North Paultown,keith03@hotmail.com,1985-10-08 00:00:00,Data Science,0.0,inactive,3.46,excellent,0.0,2011-02-09 05:02:20,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
709,Amanda Cortez,20,Female,89.0,275-427-6850,South Jeffrey,ali@gmail..com,,Data Science,91.0,inactive,3.46,good,0.0,2024-04-05 00:00:00,"assume, month","real, bring",1,1227.0,875.0,"python=4, excel=1, sql=3","real, bring",laptop,Lenovo,2020.0,phone,Xiaomi,2022.0,Unknown,Unknown,Unknown
710,Amber Brock,20,Unknown,0.0,Yoq--,Mirandaville,brianbenson@yahoo.com,,Data Science,0.0,active,0.0,average,191.0,1996-12-07 00:00:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
713,Johnny Alexander,20,Unknown,51.0,Yoq--,Port Natashastad,ali@gmail..com,1974-03-26 20:31:00,Other,0.0,inactive,0.0,excellent,0.0,1977-08-16 00:00:00,"of, wrong","everybody, education",0,1148.0,817.0,"python=5, excel=2, sql=2","everybody, education",laptop,Lenovo,2015.0,phone,Samsung,2024.0,Unknown,Unknown,Unknown
716,Kathy Wright,20,Male,51.0,Yoq--,West Davidchester,april56@wiggins.info,2022-06-28 00:00:00,Other,111.0,active,0.0,excellent,0.0,1991-04-15 00:00:00,"when, avoid","job, account",0,775.0,1043.0,"python=4, excel=3, sql=5","job, account",laptop,Dell,2017.0,phone,Samsung,2019.0,Unknown,Unknown,Unknown
718,Sara Contreras,18,Unknown,0.0,001-239-8906,Port Meganberg,angela79@gmail.com,,Other,0.0,pending,0.0,Unknown,0.0,1970-08-16 00:00:00,"foreign, school","want, business",2,409.0,1423.0,"python=3, excel=1, sql=4","want, business",laptop,HP,2023.0,phone,Apple,2023.0,Unknown,Unknown,Unknown
719,Rodney Jackson,20,Unknown,87.0,001-959-9007,Ramirezchester,ann40@morales-wolf.com,1998-11-09 00:00:00,Other,0.0,inactive,3.46,average,0.0,1985-04-13 00:00:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Tashkent,North Katieville district,100714
721,Cody Wilson,19,Female,95.0,113-509-6348,North Kristin,daviskevin@aguilar-moran.com,2022-06-13 04:10:10,Other,117.0,pending,0.0,Unknown,193.0,1979-09-24 06:40:43,"place, become","much, anything",5,1106.0,597.0,"python=1, excel=3, sql=1","much, anything",laptop,Dell,2019.0,phone,Xiaomi,2021.0,Unknown,Unknown,Unknown
724,James Perez,20,Female,82.0,326-340-6267,East Andrew,xcarr@gmail.com,1980-03-14 00:00:00,Data Science,0.0,inactive,0.0,average,0.0,1970-12-19 00:00:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
725,Ashley Harper,18,Male,0.0,662-376-7419,Franciscobury,katherine53@phillips.com,1983-10-04 20:48:03,Data Science,115.0,active,0.0,Unknown,0.0,Unknown,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
726,Jason Cunningham,20,Female,63.0,390-644-9769,Williamsonstad,ali@gmail..com,2024-08-10 00:00:00,Other,0.0,active,3.46,average,263.0,Unknown,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
729,Glenn Nguyen,21,Unknown,65.0,001-625-6457,Davidland,perrytrevor@hotmail.com,2010-10-30 00:00:00,Other,0.0,pending,3.46,average,180.0,2005-01-15 00:00:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
732,Andrea Parsons,19,Male,76.0,001-853-3230,Robertstad,crusso@ray.com,2012-09-04 21:49:24,Other,105.0,inactive,-2.0,excellent,0.0,2002-11-05 17:42:04,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
735,Jeffrey Harper,19,Female,0.0,Yoq--,North Jameston,joshuaproctor@morgan-lane.biz,2001-07-25 12:59:00,Other,0.0,pending,3.46,excellent,0.0,2006-09-28 00:00:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
736,Roy Buchanan,20,Unknown,90.0,180-674-9803,South Ivanland,lisa49@gilbert-morris.com,2019-09-22 04:47:00,Data Science,0.0,inactive,-2.0,good,0.0,1977-03-22 00:00:00,"must, add","them, laugh",5,959.0,459.0,"python=1, excel=5, sql=4","them, laugh",laptop,Lenovo,2024.0,phone,Apple,2019.0,Unknown,Unknown,Unknown
737,Kimberly Mckinney,22,Female,0.0,Yoq--,Josephton,jessicahopkins@cobb.com,1982-12-28 00:00:00,Data Science,106.0,active,1.15,excellent,0.0,Unknown,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
738,Richard Todd,22,Female,0.0,126-277-2294,Darrylland,ali@gmail..com,2017-11-21 00:00:00,Python,0.0,pending,15.5,average,0.0,Unknown,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
739,Joshua Phillips,20,Male,0.0,Yoq--,Ingramview,stephen59@love.com,2013-09-01 00:00:00,Data Science,0.0,pending,15.5,excellent,0.0,1995-02-03 00:00:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Tashkent,North Amandachester district,100894
743,Richard Rogers,19,Unknown,0.0,822-405-4295,Port Wandashire,yanggary@miles-morris.info,2014-01-03 00:00:00,Other,0.0,active,3.46,good,0.0,Unknown,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
744,Jonathan Stevens,20,Male,70.0,Yoq--,Andreafurt,ali@gmail..com,1992-01-28 00:00:00,Other,0.0,active,0.0,excellent,0.0,2013-06-26 00:41:00,"course, benefit","choose, their",1,1187.0,1136.0,"python=1, excel=1, sql=2","choose, their",laptop,Dell,2024.0,phone,Samsung,2019.0,Unknown,Unknown,Unknown
745,Lisa Murphy,21,Unknown,74.0,150-245-4742,East Lauren,michaelwalker@erickson-martin.biz,1983-09-19 00:00:00,Other,61.0,active,3.46,good,0.0,1972-12-05 00:00:00,"player, daughter","light, as",0,536.0,1001.0,"python=4, excel=4, sql=1","light, as",laptop,Dell,2022.0,phone,Xiaomi,2021.0,Unknown,Unknown,Unknown
746,Sherri Alexander,21,Female,57.0,215-490-4363,Brownchester,pattersonmarie@yahoo.com,2010-02-18 00:00:00,Data Science,0.0,inactive,0.0,good,0.0,1990-11-11 00:00:00,"learn, any","want, outside",1,1049.0,512.0,"python=2, excel=5, sql=3","want, outside",laptop,Lenovo,2024.0,phone,Apple,2018.0,Unknown,Unknown,Unknown
748,Tonya Bruce,18,Unknown,63.0,Yoq--,Westhaven,davidlamb@long-nunez.com,1972-07-24 00:00:00,Data Science,0.0,inactive,3.46,average,0.0,2004-07-31 00:00:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
749,Jason Mack,20,Male,74.0,453-192-7531,Derekmouth,millerpatrick@leach.info,,Data Science,0.0,active,0.0,Unknown,0.0,2000-11-11 01:10:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
755,Rebecca Williams,22,Female,57.0,898-857-4205,South Joshuaburgh,ali@gmail..com,1981-05-05 22:20:00,Data Science,0.0,active,15.5,excellent,0.0,1977-10-17 00:00:00,"blood, general","however, door",3,374.0,370.0,"python=5, excel=4, sql=3","however, door",laptop,Dell,2018.0,phone,Apple,2021.0,Unknown,Unknown,Unknown
759,Leslie Hubbard,21,Unknown,0.0,413-158-1431,Lake Jonport,harpersharon@yahoo.com,1971-12-17 00:00:00,Data Science,120.0,pending,0.0,good,117.0,1995-12-08 00:00:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
760,Tracey Fields,20,Male,87.0,389-103-3742,East Jonathanbury,ali@gmail..com,2006-03-05 00:00:00,Other,0.0,pending,3.99,average,0.0,1998-12-16 00:00:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
762,William Stewart,22,Female,0.0,Yoq--,Evansmouth,ali@gmail..com,2019-12-16 07:48:05,Python,95.0,pending,3.46,excellent,0.0,1978-02-20 00:00:00,"whose, floor","clearly, game",5,513.0,1236.0,"python=1, excel=4, sql=2","clearly, game",laptop,Dell,2023.0,phone,Xiaomi,2019.0,Tashkent,Lake Christopher district,100248
765,Tammy Garcia,20,Unknown,51.0,Yoq--,South Dorischester,ali@gmail..com,2010-04-24 00:00:00,Other,0.0,pending,0.0,excellent,197.0,2005-12-10 00:00:00,"mind, even","reduce, learn",1,483.0,213.0,"python=2, excel=3, sql=4","reduce, learn",laptop,HP,2018.0,phone,Apple,2021.0,Unknown,Unknown,Unknown
767,Angelica Holmes,20,Male,0.0,Yoq--,Lake Matthew,ricemelanie@gmail.com,2008-07-04 00:00:00,Other,75.0,inactive,3.46,good,0.0,Unknown,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Tashkent,Williamsshire district,100365
768,Jonathan Doyle,20,Female,76.0,001-753-6577,Walkerhaven,ericray@yahoo.com,,Other,0.0,active,0.0,average,123.0,2024-08-03 00:00:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
770,Gene Gill,20,Female,55.0,874-083-3901,Port Angelberg,angeladavis@crawford.org,2024-11-23 08:36:44,Other,0.0,inactive,3.46,good,299.0,1985-04-24 11:22:00,"money, expect","paper, bit",1,376.0,1305.0,"python=2, excel=3, sql=2","paper, bit",laptop,HP,2016.0,phone,Samsung,2021.0,Unknown,Unknown,Unknown
772,Christopher Sullivan,20,Female,77.0,435-345-9683,Joshuaside,hunter62@vazquez-lewis.com,1988-10-16 00:00:00,Python,0.0,active,3.46,excellent,0.0,1991-02-09 20:50:41,"short, number","occur, open",5,1495.0,772.0,"python=3, excel=1, sql=5","occur, open",laptop,Lenovo,2024.0,phone,Xiaomi,2023.0,Unknown,Unknown,Unknown
774,Kristina Anderson,18,Female,89.0,Yoq--,East Jill,jake25@mcgee.com,1991-04-21 04:36:49,Data Science,79.0,inactive,15.5,excellent,0.0,1994-03-13 11:19:00,"ever, down","turn, gun",3,362.0,641.0,"python=4, excel=2, sql=2","turn, gun",laptop,Dell,2018.0,phone,Xiaomi,2023.0,Unknown,Unknown,Unknown
775,Chelsea Thompson,20,Female,51.0,746-584-3276,Claystad,jgaines@yahoo.com,2021-05-13 00:00:00,Data Science,0.0,inactive,-2.0,good,0.0,1996-02-16 00:11:40,"from, already","magazine, place",5,1061.0,281.0,"python=4, excel=2, sql=3","magazine, place",laptop,Dell,2021.0,phone,Samsung,2022.0,Unknown,Unknown,Unknown
776,Madison James,20,Female,73.0,007-598-0702,East Dylan,ali@gmail..com,2007-11-01 17:58:00,Other,0.0,inactive,3.46,good,265.0,1998-04-22 14:38:00,"paper, chance","economy, let",0,773.0,1052.0,"python=3, excel=3, sql=1","economy, let",laptop,Lenovo,2024.0,phone,Xiaomi,2019.0,Unknown,Unknown,Unknown
777,Adam Barnes,20,Female,51.0,116-940-6186,Lake Nicoleton,jeffrey42@kelly.com,2024-01-25 07:14:00,Data Science,93.0,pending,3.46,excellent,176.0,Unknown,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
778,Tony Holland,20,Male,0.0,Yoq--,Heathermouth,melissa71@yahoo.com,1998-07-08 00:00:00,Data Science,84.0,active,0.0,excellent,0.0,1978-01-09 09:40:35,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
787,Bradley Schwartz,22,Unknown,92.0,808-143-5711,South Jacquelinemouth,jeanette11@smith.com,1995-11-26 00:00:00,Other,0.0,pending,3.46,average,0.0,2011-07-02 00:00:00,"several, practice","strategy, hear",3,757.0,1335.0,"python=5, excel=5, sql=4","strategy, hear",laptop,Dell,2018.0,phone,Xiaomi,2020.0,Unknown,Unknown,Unknown
789,Bradley Hawkins,22,Female,71.0,161-852-0597,East Sarahport,vazquezjessica@gmail.com,2004-04-14 23:11:00,Other,0.0,active,15.5,excellent,0.0,1993-01-30 02:39:27,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
791,Tyler Burke,20,Unknown,95.0,Yoq--,South Jeremy,kimberlycolon@gilbert.biz,1984-06-08 00:00:00,Python,101.0,inactive,0.0,Unknown,0.0,1976-04-26 00:00:00,"out, art","affect, prepare",3,558.0,689.0,"python=1, excel=3, sql=4","affect, prepare",laptop,Dell,2018.0,phone,Xiaomi,2024.0,Unknown,Unknown,Unknown
797,Grant Oneill,21,Female,51.0,140-763-6842,Mcmillanview,ali@gmail..com,,Other,109.0,inactive,0.0,good,0.0,2019-05-16 01:21:00,"table, least","believe, stock",1,1214.0,592.0,"python=2, excel=5, sql=2","believe, stock",laptop,HP,2017.0,phone,Xiaomi,2019.0,Unknown,Unknown,Unknown
799,Linda Hernandez,19,Female,61.0,Yoq--,New Kylefort,tom51@hill-mcbride.org,2004-09-25 04:34:00,Other,0.0,active,3.46,excellent,75.0,1977-12-31 12:06:52,"continue, everybody","others, actually",1,1008.0,679.0,"python=5, excel=5, sql=4","others, actually",laptop,Dell,2015.0,phone,Xiaomi,2022.0,Unknown,Unknown,Unknown
800,Jeffrey Jones,20,Female,71.0,851-104-8595,North Lindaton,ali@gmail..com,1984-08-11 04:13:00,Other,74.0,inactive,3.46,average,0.0,1998-02-26 00:00:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
802,Debra Wade,20,Male,97.0,007-813-9193,West Cynthiafurt,victorwright@phillips.com,2025-10-28 02:46:41,Python,0.0,pending,0.0,good,0.0,Unknown,"star, above","deal, each",5,509.0,343.0,"python=5, excel=2, sql=5","deal, each",laptop,HP,2016.0,phone,Samsung,2018.0,Unknown,Unknown,Unknown
803,Michael Pacheco,20,Male,51.0,Yoq--,Daviesland,ali@gmail..com,1972-05-19 00:00:00,Other,85.0,inactive,0.0,good,0.0,1987-04-07 00:00:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
805,Lisa Gibson,20,Female,70.0,Yoq--,Lake Allisonport,kelleywanda@yahoo.com,2003-01-20 00:00:00,Data Science,89.0,active,0.0,good,0.0,Unknown,"five, the","pay, attention",1,987.0,601.0,"python=3, excel=3, sql=4","pay, attention",laptop,HP,2024.0,phone,Xiaomi,2022.0,Unknown,Unknown,Unknown
808,Sharon Moore,20,Unknown,51.0,169-240-2387,Albertshire,ali@gmail..com,2019-01-26 00:00:00,Data Science,0.0,active,-2.0,excellent,0.0,1984-12-26 14:43:24,"nothing, machine","night, rather",2,1220.0,1068.0,"python=5, excel=4, sql=1","night, rather",laptop,Dell,2024.0,phone,Apple,2018.0,Tashkent,North James district,100181
810,Jennifer English,20,Male,0.0,Yoq--,Port Joshua,ali@gmail..com,2019-09-03 19:30:30,Other,90.0,inactive,3.46,Unknown,0.0,2007-11-21 13:42:05,"property, resource","behavior, situation",4,682.0,1487.0,"python=2, excel=3, sql=5","behavior, situation",laptop,Dell,2023.0,phone,Xiaomi,2020.0,Tashkent,Port Brandi district,100041
811,Crystal King,20,Unknown,0.0,538-435-1329,New Taylorchester,jennakeller@yahoo.com,,Other,105.0,pending,0.0,good,0.0,1982-12-09 05:21:06,"suffer, fight","head, always",5,1440.0,1458.0,"python=2, excel=1, sql=2","head, always",laptop,HP,2020.0,phone,Apple,2019.0,Unknown,Unknown,Unknown
814,Steven Kelley,20,Female,0.0,Yoq--,East Amandachester,sara20@gmail.com,1980-05-22 00:00:00,Python,65.0,active,3.46,excellent,223.0,1982-11-20 18:43:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
816,Michelle Rodriguez,18,Female,93.0,116-056-7814,West Deanna,ubell@harmon.info,2010-06-14 00:00:00,Data Science,0.0,inactive,3.46,excellent,244.0,1989-09-25 00:00:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
817,Joshua Munoz,20,Female,0.0,578-790-8153,West Margaretchester,wchan@hotmail.com,2005-01-29 00:00:00,Other,0.0,active,3.24,average,0.0,Unknown,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Tashkent,Williamton district,100704
818,Randy Hogan,19,Female,0.0,Yoq--,New Laura,bennettdonna@moore.info,1991-07-19 13:36:19,Other,91.0,active,3.46,average,0.0,2021-11-08 09:20:54,"education, police","last, year",5,1262.0,656.0,"python=4, excel=5, sql=2","last, year",laptop,Lenovo,2022.0,phone,Samsung,2018.0,Unknown,Unknown,Unknown
823,Grace Russell,20,Female,95.0,Yoq--,North James,kellyromero@mccoy.biz,2009-07-17 00:00:00,Other,0.0,pending,3.46,good,250.0,1977-11-12 00:00:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
825,Elizabeth Hawkins,22,Female,90.0,Yoq--,East Alicia,ali@gmail..com,2015-04-20 00:00:00,Other,0.0,active,3.46,average,0.0,1974-12-25 00:00:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
827,Douglas Matthews,19,Female,0.0,391-996-8082,Lake Donnaland,kevin36@yahoo.com,1984-09-26 10:03:00,Other,103.0,active,1.59,Unknown,0.0,1991-02-16 04:17:00,"both, believe","the, culture",3,924.0,769.0,"python=4, excel=5, sql=2","the, culture",laptop,Lenovo,2018.0,phone,Samsung,2022.0,Unknown,Unknown,Unknown
830,Kevin Hayes,20,Male,0.0,Yoq--,South Amanda,tfisher@hotmail.com,2008-10-10 00:00:00,Data Science,0.0,active,0.0,good,0.0,2004-10-26 05:03:41,"successful, show","hit, together",2,1335.0,309.0,"python=1, excel=2, sql=2","hit, together",laptop,HP,2019.0,phone,Xiaomi,2020.0,Unknown,Unknown,Unknown
832,Carrie Gonzales,20,Female,0.0,Yoq--,Brandonshire,conradmichael@gmail.com,1979-03-15 00:00:00,Other,117.0,pending,3.46,Unknown,0.0,1984-11-25 00:00:00,"race, big","goal, skill",1,943.0,974.0,"python=4, excel=5, sql=4","goal, skill",laptop,Dell,2019.0,phone,Samsung,2019.0,Unknown,Unknown,Unknown
834,Megan Roberts,21,Male,65.0,406-759-5558,Bentonberg,bflores@dennis.biz,1989-09-04 00:00:00,Other,0.0,inactive,3.46,average,0.0,1983-09-11 00:00:00,"indicate, available","choose, evidence",4,1417.0,483.0,"python=3, excel=2, sql=3","choose, evidence",laptop,Lenovo,2022.0,phone,Xiaomi,2024.0,Tashkent,North John district,100241
835,Tiffany Beard,20,Female,99.0,Yoq--,Susanchester,lisalevine@yahoo.com,,Other,0.0,active,3.46,average,111.0,2003-07-05 00:00:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
837,Terry James,18,Unknown,74.0,Yoq--,Josephburgh,ali@gmail..com,1979-05-06 07:09:48,Data Science,112.0,inactive,3.46,excellent,0.0,1970-12-11 13:04:36,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
839,Willie Smith,20,Male,51.0,Yoq--,Daleland,nbaker@yahoo.com,1986-03-20 20:31:04,Other,0.0,active,3.46,good,0.0,1995-05-10 10:19:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
840,Ronald Wade,20,Male,82.0,Yoq--,New Kristine,daviscrystal@yahoo.com,2011-03-06 00:00:00,Data Science,0.0,active,3.46,average,104.0,2012-07-06 00:00:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Tashkent,Garciaborough district,100793
842,Jessica Schroeder,22,Female,76.0,Yoq--,Blanchardhaven,morrisonchristopher@rodriguez.com,1975-02-22 00:00:00,Other,0.0,active,15.5,good,0.0,1981-02-13 03:39:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
845,Michael Johnson,19,Unknown,82.0,Yoq--,Randytown,nmason@hotmail.com,2019-10-24 00:00:00,Python,114.0,pending,0.0,average,0.0,1979-05-09 00:00:00,Unknown,Unknown,0,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
